artist,track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,rating
Billie Holiday,God Bless The Child,0.9440000000000001,0.426,190733,0.145,1.74e-05,8,0.23800000000000002,-12.005999999999998,1,0.0334,108.21799999999999,0.24,3.87
The Adverts,Gary Gilmore's Eyes,0.0349,0.42100000000000004,136960,0.598,4.8e-06,4,0.41600000000000004,-6.077999999999999,0,0.0487,157.92700000000005,0.778,3.85
Talking Heads,Road to Nowhere,0.0361,0.6609999999999999,259107,0.713,2.27e-05,2,0.153,-7.825,1,0.0296,110.36399999999999,0.632,3.84
Radiohead,I Might Be Wrong,0.263,0.601,293773,0.735,0.795,7,0.11,-8.321,0,0.0255,102.891,0.505,3.82
The Human League,Being Boiled - Fast Version / 2003 Digital Remaster,0.33799999999999997,0.8640000000000001,234040,0.755,0.0483,11,0.0595,-6.827000000000001,0,0.10099999999999999,98.815,0.327,3.81
Massive Attack,Safe From Harm - 2012 Mix/Master,0.0438,0.677,319000,0.83,0.312,6,0.0766,-6.604,0,0.0469,82.274,0.8420000000000001,3.89
Sparks,The Number One Song In Heaven,0.00145,0.354,446760,0.932,0.593,3,0.23,-6.303,1,0.0954,150.359,0.13699999999999998,3.81
Bob Dylan,All Along the Watchtower,0.475,0.581,151093,0.41,2.0399999999999998e-05,1,0.0746,-12.617,0,0.0303,129.175,0.6970000000000001,3.88
Mike Oldfield,Moonlight Shadow,0.29100000000000004,0.611,218187,0.72,0.0,4,0.35600000000000004,-8.359,1,0.0259,128.594,0.8,3.81
Azealia Banks,212,0.0145,0.847,204957,0.769,0.00011999999999999999,11,0.0767,-5.761,0,0.258,126.01700000000001,0.626,3.76
Big Black,Kerosene,0.000309,0.48,363907,0.978,0.0146,1,0.32899999999999996,-9.465,0,0.0545,101.955,0.12,3.86
The Kinks,A Well Respected Man,0.297,0.53,161587,0.873,0.0,4,0.0521,-5.105,0,0.11800000000000001,162.154,0.583,3.84
Massive Attack,Risingson,0.0242,0.521,298827,0.892,0.6809999999999999,10,0.0667,-6.905,0,0.115,164.049,0.299,3.87
The Karaoke Channel,Different Drum (Originally Performed by Linda Ronstadt & Stone Poneys) [Karaoke Version],0.0022,0.615,168844,0.8,0.725,0,0.344,-8.649,1,0.0306,122.98,0.322,3.89
Creedence Clearwater Revival,Green River,0.0312,0.7020000000000001,154120,0.772,0.00837,9,0.0809,-9.677,1,0.0277,141.694,0.973,3.85
Midlake,Roscoe,0.62,0.557,286880,0.7040000000000001,1.22e-05,8,0.13,-8.304,0,0.0317,121.742,0.565,3.87
Michael Jackson,Smooth Criminal - 2012 Remaster,0.247,0.853,257760,0.981,0.46799999999999997,8,0.306,-3.947,1,0.0751,118.193,0.595,3.8
David Sylvian,Orpheus,0.505,0.428,291573,0.5,0.00010800000000000001,9,0.13699999999999998,-10.51,0,0.0348,159.609,0.38299999999999995,3.88
Radiohead,2 + 2 = 5,0.182,0.44299999999999995,199360,0.7170000000000001,5.1e-05,5,0.345,-5.4979999999999976,0,0.0504,149.582,0.386,3.81
Rodríguez,Sugar Man,0.77,0.46299999999999997,229413,0.5770000000000001,0.0,5,0.598,-6.5420000000000025,1,0.043,97.83,0.43,3.92
Roxy Music,Avalon - Remastered,0.6990000000000001,0.759,256840,0.563,0.619,0,0.14400000000000002,-8.642999999999999,1,0.0338,136.67,0.86,3.83
Yves Tumor,Noid,1.28e-06,0.397,209094,0.833,0.8240000000000001,6,0.0992,-5.871,0,0.0472,192.067,0.669,3.85
The Chameleons,Tears,0.483,0.426,304960,0.45399999999999996,0.00957,8,0.107,-12.459000000000001,1,0.0288,135.114,0.55,3.91
DEVO,Gut Feeling / (Slap Your Mammy),0.0128,0.297,297733,0.8109999999999999,0.5379999999999999,7,0.111,-10.267000000000001,1,0.0583,165.37599999999995,0.722,3.9
TV On The Radio,Staring at the Sun,0.0030399999999999997,0.21100000000000002,241213,0.637,0.00185,8,0.107,-7.817,1,0.0515,119.22399999999999,0.14800000000000002,3.86
Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",0.4320000000000001,0.601,281613,0.532,6.25e-06,10,0.0925,-9.119,1,0.0286,136.571,0.341,3.82
The Who,I Can't Explain - Mono Version,0.0474,0.5720000000000001,125320,0.688,0.0,9,0.07200000000000001,-4.96,1,0.0608,138.841,0.856,3.85
Siouxsie and the Banshees,Arabian Knights,0.00144,0.429,185947,0.852,0.0132,4,0.659,-7.666,0,0.0467,128.486,0.384,3.86
The Beatles,"Here, There And Everywhere - Remastered 2009",0.9209999999999999,0.29,144880,0.247,0.00565,7,0.0917,-12.125,1,0.0383,165.361,0.36,3.87
The Pogues,A Pair of Brown Eyes,0.0422,0.349,301213,0.63,0.00232,7,0.0647,-8.622,1,0.037000000000000005,166.3,0.11599999999999999,3.86
Radiohead,Burn the Witch,0.303,0.541,220609,0.847,0.271,11,0.109,-6.52,1,0.0297,148.937,0.62,3.8
Tindersticks,Travelling Light,0.478,0.491,291840,0.23399999999999999,0.0333,2,0.175,-18.151,1,0.0374,112.262,0.28,3.87
"Emerson, Lake & Palmer",Lucky Man - 2012 Remastered Version,0.0914,0.34600000000000003,275920,0.379,0.0566,7,0.0486,-15.662,1,0.0304,154.01,0.478,3.86
Perfume Genius,Slip Away,0.371,0.603,165330,0.509,2.660000000000001e-05,1,0.0627,-6.824,1,0.0312,136.592,0.5720000000000001,3.84
Carpenters,Superstar,0.728,0.306,231507,0.253,4.8899999999999996e-05,8,0.138,-11.177,1,0.0294,83.175,0.171,3.85
Jerry Lee Lewis,Whole Lot of Shakin' Going On,0.8320000000000001,0.377,172400,0.626,6.459999999999997e-05,0,0.188,-9.662,1,0.033,161.468,0.6779999999999999,3.83
David Bowie,Young Americans - 2016 Remaster,0.171,0.614,313707,0.763,0.0,4,0.11900000000000001,-8.949,0,0.133,84.236,0.885,3.88
They Might Be Giants,Ana Ng,0.226,0.6729999999999999,203000,0.809,0.0,7,0.0603,-3.5210000000000004,1,0.0491,132.935,0.877,3.89
Sufjan Stevens,Tonya Harding (In D major),0.434,0.32799999999999996,305000,0.67,0.11599999999999999,2,0.0879,-9.177,1,0.0392,119.745,0.327,3.84
Tears For Fears,Shout,0.174,0.511,393667,0.9420000000000001,1.87e-05,0,0.139,-10.407,1,0.0429,97.90899999999999,0.498,3.83
The Beatles,She Loves You - Mono / Remastered,0.26,0.377,140920,0.9159999999999999,0.0,4,0.07400000000000001,-3.199,0,0.0481,75.533,0.912,3.77
Little Richard,Lucille,0.665,0.765,143040,0.639,0.000556,3,0.07400000000000001,-6.215,0,0.084,144.786,0.972,3.87
CHIC,I Want Your Love - 2018 Remaster,0.0185,0.6990000000000001,413587,0.604,0.073,9,0.0868,-13.404000000000002,0,0.0359,114.226,0.96,3.85
Daft Punk,Da Funk,0.00196,0.8059999999999999,328680,0.7,0.8909999999999999,0,0.267,-5.269,0,0.0752,111.215,0.892,3.83
The Monkees,Daydream Believer,0.256,0.51,179613,0.488,0.0,7,0.11,-10.304,1,0.0304,125.68299999999999,0.649,3.82
John Leyton,Johnny Remember Me,0.389,0.442,163880,0.91,0.0,8,0.377,-4.438,1,0.145,146.69,0.6890000000000001,3.85
JPEGMAFIA,Puff Daddy,0.245,0.8759999999999999,127335,0.807,0.0,10,0.125,-4.466,0,0.18,135.754,0.691,3.83
Led Zeppelin,Good Times Bad Times - 1993 Remaster,0.0382,0.47600000000000003,166267,0.7170000000000001,7.609999999999999e-05,9,0.0818,-9.192,1,0.0949,93.584,0.753,3.8
Jai Paul,jasmine - demo,0.7829999999999999,0.685,253080,0.297,0.924,10,0.11800000000000001,-9.693999999999999,0,0.0834,89.99700000000001,0.233,3.81
Ray Charles,Georgia on My Mind,0.752,0.304,372627,0.289,0.0,4,0.7559999999999999,-10.963,0,0.0432,147.17600000000004,0.154,3.83
Mitski,Nobody,0.0764,0.39799999999999996,193429,0.716,0.0,0,0.0848,-5.254,1,0.0392,117.295,0.494,3.85
Various Artists,Hit the Road Jack - Acoustic Cover,0.966,0.5429999999999999,248444,0.0829,0.897,6,0.0908,-24.998,0,0.0342,67.60300000000001,0.542,3.81
St. Vincent,Cruel,0.0104,0.57,214987,0.7040000000000001,0.446,1,0.0905,-8.32,1,0.0314,115.037,0.4370000000000001,3.84
Various Artists,At Home He's a Tourist,0.0072099999999999985,0.65,210867,0.518,0.13,0,0.0969,-9.068999999999999,1,0.301,138.822,0.603,3.86
Lloyd Cole and the Commotions,Rattlesnakes,0.0822,0.41600000000000004,208387,0.8079999999999999,2.01e-05,9,0.146,-11.45,1,0.0769,152.064,0.63,3.86
The Five Stairsteps,O-o-h Child,0.0015400000000000001,0.488,197160,0.754,2.42e-05,5,0.6779999999999999,-7.95,0,0.0381,88.369,0.664,3.88
Elton John,Goodbye Yellow Brick Road - Remastered 2014,0.446,0.5589999999999999,192827,0.473,0.00141,5,0.154,-7.7120000000000015,1,0.0279,121.227,0.397,3.84
Syd Barrett,Octopus,0.455,0.598,223933,0.4320000000000001,0.0,3,0.132,-11.213,1,0.035,87.9,0.5329999999999999,3.89
Yves Tumor,Gospel For A New Century,0.0018100000000000002,0.565,198627,0.726,3.06e-06,0,0.10300000000000001,-6.715,1,0.0548,178.078,0.715,3.86
The Rolling Stones,Under My Thumb,0.299,0.732,221533,0.494,0.205,6,0.0919,-13.571,0,0.0406,126.986,0.799,3.82
The Beach Boys,Heroes And Villains: Part 1,0.449,0.368,188507,0.485,0.00123,1,0.0488,-6.585,1,0.0331,164.864,0.675,4.01
The Doobie Brothers,What a Fool Believes,0.284,0.758,223867,0.37799999999999995,0.0,8,0.049,-15.308,0,0.0449,120.736,0.985,3.84
Patsy Cline,Crazy - Single Version,0.9309999999999999,0.47100000000000003,164573,0.021,1.19e-06,10,0.10300000000000001,-24.385,1,0.0366,107.765,0.35600000000000004,3.85
Depeche Mode,Blasphemous Rumours,0.11699999999999999,0.687,306400,0.5820000000000001,0.00441,6,0.0451,-16.092,0,0.0369,119.757,0.552,3.84
Bruce Springsteen,Dancing In the Dark,0.0115,0.527,241307,0.9420000000000001,0.0,1,0.188,-5.64,0,0.0366,148.72299999999996,0.495,3.81
Various Artists,Kiss Me On the Bus,0.0185,0.446,174667,0.866,0.0,11,0.192,-8.376,0,0.0789,165.59599999999998,0.616,3.88
CAN,Turtles Have Short Legs,0.0325,0.745,205219,0.87,0.00892,2,0.138,-8.972999999999997,1,0.042,109.266,0.919,3.87
The Five Satins,In The Still Of The Nite,0.8109999999999999,0.531,184213,0.33,0.0,6,0.11699999999999999,-9.433,1,0.0256,72.428,0.41600000000000004,3.84
Bon Iver,Holocene,0.943,0.375,336613,0.304,0.303,1,0.126,-14.52,1,0.0302,147.989,0.147,3.82
Depeche Mode,A Question of Time - Live,0.00365,0.5539999999999999,264387,0.9940000000000001,0.633,0,0.977,-6.528,1,0.0458,137.009,0.358,3.84
The Beatles,Real Love - Anthology 2 Version,0.0458,0.375,234053,0.6940000000000001,0.019,8,0.257,-7.334,1,0.031,175.726,0.405,3.85
Moby,Porcelain,0.0014,0.297,241173,0.637,0.18,0,0.247,-7.926,0,0.0336,94.73,0.332,3.81
Public Enemy,Bring The Noise,0.0668,0.795,226173,0.8240000000000001,0.0,4,0.0728,-12.23,0,0.23800000000000002,110.20299999999999,0.794,3.84
The Doors,Riders on the Storm,0.25,0.5489999999999999,434720,0.722,0.0138,11,0.11,-11.729000000000001,0,0.0283,103.885,0.716,4.16
Rush,Limelight,0.00197,0.581,259840,0.8540000000000001,0.0013,1,0.111,-8.485,0,0.0428,131.18,0.7879999999999999,3.83
Modest Mouse,Ocean Breathes Salty,0.0407,0.6459999999999999,224333,0.9640000000000001,3.65e-06,7,0.293,-3.177,1,0.0369,95.479,0.747,3.85
Black Sabbath,After Forever - 2014 Remaster,0.000394,0.386,326001,0.679,0.00123,7,0.124,-13.232999999999999,1,0.0354,95.103,0.474,3.86
The Beach Boys,Long Promised Road - Remastered 2009,0.563,0.581,212573,0.39399999999999996,0.000145,0,0.428,-11.437999999999999,1,0.0301,122.448,0.486,3.88
Dizzee Rascal,I Luv U,0.298,0.736,245067,0.915,0.0,7,0.0455,-3.7,1,0.28800000000000003,136.039,0.915,3.82
The Pretty Things,Talkin' About The Good Times,0.332,0.33899999999999997,225693,0.748,0.0037799999999999995,3,0.226,-8.516,1,0.0524,99.508,0.22699999999999998,3.88
Broadcast,Come On Let's Go,0.000512,0.5760000000000001,197107,0.675,0.0725,2,0.0652,-9.088,1,0.0289,114.863,0.366,3.86
Talking Heads,I Zimbra - 2005 Remaster,0.0751,0.67,188973,0.743,0.223,8,0.24100000000000002,-10.370999999999999,1,0.0332,113.883,0.93,3.87
Lucy Dacus,Night Shift,0.312,0.48,391829,0.31,1.47e-05,9,0.113,-7.8870000000000005,1,0.0258,86.149,0.16,3.91
Tom Waits,Ol' 55,0.8059999999999999,0.4920000000000001,236480,0.44,0.00107,6,0.165,-11.460999999999999,1,0.0327,110.954,0.336,3.88
The Clash,The Magnificent Seven - Remastered,0.0604,0.799,333520,0.789,0.0,0,0.0338,-8.208,1,0.0396,116.081,0.8320000000000001,3.82
IDLES,Danny Nedelko,0.00027400000000000005,0.207,204844,0.9309999999999999,0.00387,6,0.243,-4.452,1,0.083,204.227,0.324,3.85
Mariah Carey,Fantasy,0.139,0.6709999999999999,243493,0.727,0.0,7,0.12300000000000001,-7.585,1,0.035,102.35799999999999,0.8009999999999999,3.78
The Cure,A Night like This - 2006 Remaster,0.008790000000000001,0.629,256320,0.871,0.00242,6,0.228,-6.852,0,0.0287,121.958,0.6559999999999999,3.92
Bruce Springsteen,Streets of Philadelphia - Single Edit,0.294,0.741,195080,0.29,0.11800000000000001,5,0.0924,-13.251,1,0.0302,93.699,0.44299999999999995,3.82
Sade,No Ordinary Love,0.46799999999999997,0.629,440467,0.364,0.0198,11,0.0941,-12.259,0,0.038,166.25400000000005,0.6990000000000001,3.84
Pulp,Razzmatazz,0.0841,0.45299999999999996,219400,0.904,0.0,9,0.6729999999999999,-9.204,0,0.051,137.221,0.5479999999999999,3.9
Prefab Sprout,Appetite - 2007 Remastered Version,0.0596,0.6779999999999999,239147,0.741,2.85e-06,11,0.326,-7.529,0,0.0359,129.717,0.499,3.86
The Smashing Pumpkins,Drown,0.00877,0.4320000000000001,270400,0.41700000000000004,0.9229999999999999,2,0.107,-9.756,1,0.0357,144.02100000000004,0.187,3.88
Death,Politicians In My Eyes,0.0035,0.4370000000000001,350587,0.81,0.0618,1,0.203,-7.329,1,0.23399999999999999,97.223,0.198,3.87
Roy Orbison,Running Scared,0.778,0.5720000000000001,132040,0.392,0.00043499999999999995,9,0.15,-10.555,1,0.0325,128.255,0.381,3.83
Pavement,Cut Your Hair,0.00556,0.47700000000000004,186827,0.731,0.0016899999999999999,4,0.23600000000000002,-9.814,0,0.0313,110.815,0.63,3.82
Suicide,Cheree - 2019 - Remaster,0.00021,0.18100000000000002,222307,0.546,0.17300000000000001,7,0.252,-13.636,1,0.0406,163.412,0.368,3.86
Black Sabbath,Wheels of Confusion / The Straightener - 2014 Remaster,0.00041500000000000017,0.267,467929,0.6659999999999999,1.4800000000000002e-05,2,0.0745,-11.237,1,0.0413,116.68,0.529,3.86
Wilson Pickett,In the Midnight Hour,0.12,0.75,157160,0.444,3.69e-06,4,0.11800000000000001,-8.63,1,0.0403,111.919,0.8490000000000001,3.84
Public Enemy,Rebel Without A Pause,0.0127,0.755,302800,0.6920000000000001,0.0,7,0.69,-13.905999999999999,1,0.34600000000000003,99.771,0.6509999999999999,3.86
Dave Davies,Death of a Clown,0.647,0.5379999999999999,196387,0.46399999999999997,0.0,0,0.0504,-6.412000000000001,1,0.0252,82.18,0.623,3.87
Bauhaus,She's in Parties (Single Edit),0.000726,0.29,237973,0.943,0.000272,9,0.111,-5.877999999999999,0,0.165,129.347,0.192,3.85
Sly & The Family Stone,Hot Fun in the Summertime,0.634,0.6559999999999999,157040,0.65,0.0148,0,0.161,-11.642999999999999,1,0.0575,146.268,0.9309999999999999,3.86
Elton John,Funeral For A Friend / Love Lies Bleeding - Remastered 2014,0.0221,0.40299999999999997,666572,0.764,0.17,9,0.245,-8.554,0,0.0451,138.725,0.196,3.95
Tame Impala,Elephant,0.562,0.598,211227,0.5529999999999999,0.157,9,0.257,-6.742000000000001,0,0.0397,123.075,0.5329999999999999,3.8
The Knife,Pass This On,0.0268,0.745,228067,0.8390000000000001,0.000538,7,0.075,-5.895,0,0.0303,129.97899999999998,0.665,3.85
Bob Marley & The Wailers,Could You Be Loved,0.36,0.9159999999999999,237000,0.72,0.00016,0,0.0958,-8.548,1,0.1,103.31200000000001,0.76,3.84
Blondie,Call Me,0.000646,0.5539999999999999,212227,0.833,0.0025,2,0.0737,-6.6670000000000025,0,0.0347,142.673,0.773,3.8
Roy Orbison,Only the Lonely (Know the Way I Feel),0.369,0.564,145240,0.521,0.00133,5,0.18899999999999997,-10.792,1,0.027999999999999997,123.27600000000001,0.961,3.83
Neil Young,Walk On - 2016 Remaster,0.657,0.415,162120,0.46299999999999997,1.57e-06,9,0.159,-9.339,1,0.0355,171.608,0.665,3.9
Tom Waits,I Don't Wanna Grow Up,0.382,0.523,151573,0.633,0.0161,2,0.0849,-11.059000000000001,1,0.0253,86.398,0.8859999999999999,3.9
Steely Dan,Peg,0.0608,0.797,240293,0.5660000000000001,0.000362,7,0.14,-11.132,1,0.0321,116.976,0.9390000000000001,3.86
Ween,Tried And True,0.0983,0.746,242000,0.575,0.309,1,0.345,-9.032,1,0.0267,119.698,0.591,3.98
The Cramps,Human Fly,0.0389,0.531,136427,0.8490000000000001,0.00763,9,0.18600000000000005,-10.754000000000001,1,0.111,119.516,0.305,3.86
Algiers,Can the Sub_Bass Speak?,0.3670000000000001,0.348,323000,0.94,0.0,11,0.385,-7.636,0,0.396,88.45100000000002,0.449,3.87
The Flaming Lips,Waitin' for a Superman - Mokran Mix; 2017 Remaster,0.00619,0.371,259200,0.688,0.00562,5,0.529,-7.805,0,0.0349,170.111,0.42200000000000004,3.83
Various Artists,Pictures of You - Extended Dub Mix,0.00043200000000000004,0.623,402973,0.3670000000000001,0.016,7,0.0735,-16.066,1,0.0928,174.051,0.491,3.97
John Lee Hooker,Boogie Chillen,0.858,0.6779999999999999,189507,0.272,0.0236,4,0.109,-10.415,1,0.0525,149.128,0.37799999999999995,3.85
Depeche Mode,Behind the Wheel - 2006 Remaster,0.0357,0.619,319040,0.82,0.644,2,0.26899999999999996,-9.455,0,0.0352,125.068,0.616,3.85
John Lennon,#9 Dream - Remastered 2010,0.0744,0.406,286813,0.597,0.0133,0,0.254,-11.745,1,0.0336,115.47399999999999,0.478,3.85
Cyndi Lauper,Time After Time,0.5760000000000001,0.7240000000000001,243067,0.436,1.19e-06,0,0.0908,-9.321,1,0.0282,130.439,0.324,3.79
Dale Hawkins,Susie Q,0.528,0.489,138227,0.605,6.829999999999999e-05,9,0.28300000000000003,-9.054,1,0.0451,141.691,0.831,3.87
The Yardbirds,Heart Full of Soul,0.22899999999999998,0.494,147893,0.6659999999999999,5.6899999999999994e-05,9,0.0469,-9.743,0,0.0351,140.832,0.6990000000000001,3.86
The Primitives,Crash,0.0966,0.375,151693,0.6,0.0009720000000000001,11,0.759,-9.312999999999999,1,0.033,169.976,0.9159999999999999,3.86
Talking Heads,Houses in Motion - 2005 Remaster,0.677,0.7440000000000001,273200,0.763,0.628,0,0.153,-10.399000000000001,1,0.0643,101.838,0.963,3.88
Sonic Youth,Candle,0.0313,0.3670000000000001,299187,0.953,0.168,2,0.0508,-5.808,0,0.0673,149.38,0.134,3.88
Depeche Mode,Precious,0.0889,0.568,245867,0.838,0.0567,1,0.0994,-6.138,1,0.0266,104.988,0.852,3.83
Magazine,A Song From Under The Floorboards - Remastered 2007,0.0979,0.753,250880,0.648,0.0257,0,0.141,-11.665,1,0.0346,114.54700000000001,0.8320000000000001,3.88
ABC,The Look Of Love - Pt. 1,0.11199999999999999,0.7390000000000001,209160,0.898,0.0010400000000000001,9,0.309,-4.566,0,0.0895,121.01,0.915,3.8
M83,Kim & Jessie,0.000103,0.498,322933,0.5529999999999999,0.528,5,0.273,-6.193,1,0.0332,111.015,0.235,3.81
The New Pornographers,Letter From An Occupant,0.00205,0.262,226027,0.9009999999999999,0.000539,9,0.062,-6.069,1,0.0494,141.855,0.5870000000000001,3.83
Steve Harley,Make Me Smile (Come up and See Me) - 2014 Remaster,0.0070599999999999994,0.5710000000000001,239213,0.818,0.000177,0,0.0877,-8.277000000000001,1,0.0337,141.463,0.773,3.84
They Might Be Giants,Birdhouse in Your Soul,0.00381,0.61,198920,0.8190000000000001,7.92e-06,8,0.285,-8.323,1,0.0666,100.057,0.45399999999999996,3.86
The Smashing Pumpkins,Rhinoceros - Remastered 2011,0.000388,0.31,390307,0.499,0.665,9,0.25,-7.992000000000001,1,0.0374,145.575,0.19699999999999998,3.86
ABBA,SOS,0.0629,0.39299999999999996,201360,0.7190000000000001,0.00432,5,0.21899999999999997,-4.773,1,0.0279,124.353,0.4970000000000001,3.79
The Smiths,Shoplifters of the World Unite - 2011 Remaster,0.311,0.47,178440,0.785,0.0641,2,0.265,-5.119,1,0.0445,168.975,0.601,3.83
The Yardbirds,Shapes of Things,0.249,0.4320000000000001,145960,0.823,0.00639,0,0.0953,-9.216000000000001,1,0.11599999999999999,132.21200000000002,0.38,3.86
Mount Eerie,Real Death,0.6759999999999999,0.562,147533,0.187,0.00186,9,0.132,-18.183,0,0.0442,75.965,0.0913,3.79
Portishead,Numb,0.055999999999999994,0.326,235800,0.447,1.8e-05,6,0.0812,-6.11,1,0.0356,78.05199999999998,0.22,3.82
Frank Ocean,Provider,0.74,0.654,243238,0.325,2.14e-05,2,0.152,-11.925,1,0.282,139.886,0.39,3.79
The Allman Brothers Band,Midnight Rider,0.209,0.585,180067,0.532,0.00797,7,0.22699999999999998,-9.673,1,0.0268,94.461,0.68,3.87
The Beatles,Got To Get You Into My Life - Remastered 2009,0.42,0.521,149240,0.524,9.27e-06,0,0.0838,-6.136,1,0.0302,136.679,0.711,3.84
Bo Diddley,Who Do You Love,0.862,0.64,147373,0.7290000000000001,0.0,1,0.111,-13.494000000000002,1,0.0453,113.19,0.6829999999999999,3.85
Nick Cave & The Bad Seeds,Jubilee Street,0.43,0.341,395974,0.42200000000000004,0.0024100000000000002,5,0.22,-10.595999999999998,1,0.0293,83.33,0.327,3.85
The Moody Blues,Tuesday Afternoon (Forever Afternoon),0.0951,0.503,249004,0.322,0.0069,0,0.24,-13.307,1,0.0288,113.50399999999999,0.299,3.88
Felt,Primitive Painters,0.000521,0.0934,362933,0.639,0.8640000000000001,9,0.14800000000000002,-9.844,1,0.0364,84.79,0.5820000000000001,3.9
The Beach Boys,"Sail On, Sailor - Remastered 2000",0.20800000000000002,0.627,202427,0.631,0.0,9,0.14400000000000002,-10.76,0,0.0245,109.98299999999999,0.679,3.88
Skip James,Cherry Ball Blues,0.978,0.6509999999999999,172627,0.222,0.0799,7,0.318,-14.187999999999999,1,0.0406,101.669,0.5870000000000001,3.89
Canned Heat,On The Road Again,0.777,0.496,206333,0.156,0.0,9,0.23199999999999998,-17.059,1,0.0419,129.524,0.205,3.82
Queens of the Stone Age,Regular John,0.0194,0.342,277808,0.938,0.127,5,0.27399999999999997,-6.367999999999999,1,0.0325,145.546,0.758,4.13
The Stranglers,No More Heroes - 1996 Remaster,0.000109,0.293,207440,0.9329999999999999,0.145,0,0.336,-8.082,1,0.0701,150.994,0.8370000000000001,3.84
Violent Femmes,Gone Daddy Gone,0.45,0.5670000000000001,186067,0.948,0.00059,2,0.19,-4.265,0,0.0781,79.331,0.84,3.82
CAN,Spoon - 2004 Remastered Version,0.0632,0.722,185840,0.804,0.0198,9,0.128,-9.154,0,0.0376,138.334,0.87,3.85
Beach House,Alien,0.21899999999999997,0.439,243387,0.851,0.794,1,0.39299999999999996,-6.827000000000001,0,0.0576,119.70200000000001,0.26,3.83
The Brogues,I Ain't No Miracle Worker,0.231,0.32899999999999996,162244,0.848,0.000401,7,0.191,-5.3260000000000005,0,0.0591,148.89600000000004,0.7709999999999999,3.87
Rush,Subdivisions,0.0468,0.513,334000,0.841,0.0425,11,0.12,-9.272,0,0.0364,133.266,0.457,3.83
Lil B,No Black Person Is Ugly,0.728,0.551,232785,0.804,0.0,7,0.10099999999999999,-6.989,1,0.28,95.635,0.622,3.81
