track,artist,date,rating 
b'This Magic Moment / Baltimore',b'The Drifters',February 1960 ,3.77
b'Heartbreaker / Bring It On Home',b'Led Zeppelin',May 1970 ,3.69
b'Helena',b'My Chemical Romance',3 March 2005 ,3.69
,,,
,,,
b'A Touch of Evil',b'Judas Priest',March 1991 ,3.74
b'Call the Police',b'LCD Soundsystem',6 July 2017 ,4.04
b'Inn\xc3\xad m\xc3\xa9r syngur vitleysingur',b'Sigur R\xc3\xb3s',8 September 2008 ,3.75
b'Paper Sun / Giving to You',b'Traffic',May 1967 ,3.78
b'Hotellounge (Be the Death of Me)',b'dEUS',1995,3.85
b'Bucky Done Gun',b'M.I.A.',20 June 2005 ,3.73
b'Panic Switch',b'Silversun Pickups',17 March 2009 ,3.73
,,,
b'The Official Ironmen Rally Song',b'Guided by Voices',27 February 1996 ,3.77
b'I Feel You / One Caress',b'Depeche Mode',8 February 1993 ,3.72
"b""Screamin' and Hollerin' the Blues / Mississippi Boweavil Blues""",b'Charley Patton',September 1929 ,3.83
b'Everybody Knows / The Partisan',b'Leonard Cohen',1988,3.75
"b""Foggy Notion / I Can't Stand It""",b'The Velvet Underground',February 1985 ,3.77
b'Love Potion No. 9 / Stay Awhile',b'The Clovers',July 1959 ,3.72
"b""Ain't You Glad / Irene""",b'Lead Belly',1943,3.81
,,,
b'Django',b'Luis Enr\xc3\xadquez Bacalov',1966,3.91
"b'Point Me at the Sky / Careful With That Axe, Eugene'",b'Pink Floyd',17 December 1968 ,3.73
b'52 Girls / 6060-842',"b""The B-52's""",1979,3.75
b'Cool Drink of Water Blues / Big Road Blues',b'Tommy Johnson',April 1928 ,3.83
b'Lessons 1 - 3',b'Double Dee',1985,3.79
b'Chameleon / Vein Melter',b'Herbie Hancock',1974,3.82
"b""(I Know) I'm Losing You / I Couldn't Cry If I Wanted To""",b'The Temptations',2 November 1966 ,3.79
,,,
b'Zebra',b'Beach House',17 April 2010 ,3.71
b'Come Go With Me / How Can I Find True Love',b'The Dell-Vikings',January 1957 ,3.75
b'Give Me Just a Little More Time / Since the Days of Pigtails (And Fairy Tales)',b'Chairmen of the Board',December 1969 ,3.70
b'Scum',b'Bark Psychosis',September 1992 ,3.69
b'The Recluse',b'Cursive',16 February 2004 ,3.80
"b""Other People's Lives / Grey Ice Water""",b'Modest Mouse',1998,3.75
b'Timeless',b'Goldie',1995,3.77
,,,
"b""The Night / Walk on Don't Look Back""",b'Frankie Valli & The Four Seasons',1972,3.89
"b""I'd Rather Be With You / Vanish in Our Sleep""","b""Bootsy's Rubber Band""",1976,3.81
b'Solitary Man / The Time Is Now',b'Neil Diamond',1970,3.78
b'Blind',b'Hercules and Love Affair',3 March 2008 ,3.70
"b'The Long Black Veil / Knock Again, True Love'",b'Lefty Frizzell',20 April 1959 ,3.82
b'Sweetness',b'Jimmy Eat World',3 June 2002 ,3.75
"b""Je suis venu te dire que je m'en vais / Vu de l'ext\xc3\xa9rieur""",b'Serge Gainsbourg',December 1973 ,3.84
,,,
b'Make It Forever',b'George Clanton',8 March 2018 ,3.81
b'Another Morning Stoner',b'...And You Will Know Us by the Trail of Dead',14 May 2002 ,3.76
b'Special',b'Mew',19 September 2005 ,3.79
b'Fireworks / Coal Mind',b'Siouxsie and The Banshees',21 May 1982 ,3.78
b'Lust for Life / Morning Light',b'Girls',5 July 2008 ,3.74
,,,
,,,
b'Fluorescences / Pinball',b'Stereolab',18 November 1996 ,3.86
b'Black No. 1',b'Type O Negative',1993,3.75
b'My Iron Lung',b'Radiohead',24 October 1994 ,3.68
"b""Here's to You / The Ballad of Sacco and Vanzetti""",b'Joan Baez',1972,3.76
b'Better in Tune With the Infinite',b'Jay Electronica',21 April 2016 ,4.00
b'Tribulations',b'LCD Soundsystem',26 September 2005 ,3.72
b'Me and Bobby McGee / Half Moon',b'Janis Joplin',January 1971 ,3.69
,,,
"b'Bande originale du film ""Le Parrain""'",b'Nino Rota',1972,3.96
b'Save the Last Dance for Me / Nobody but Me',b'The Drifters',August 1960 ,3.71
"b'Happy Xmas (War Is Over) / Listen, the Snow Is Falling'",b'John Lennon & Yoko Ono',1 December 1971 ,3.67
"b""He Doesn't Know Why""",b'Fleet Foxes',2008,3.70
"b""Do Nothing / Maggie's Farm""",b'The Specials',13 December 1980 ,3.75
"b""Tom's Diner""",b'DNA',1990,3.71
"b""Master Blaster (Jammin')""",b'Stevie Wonder',12 September 1980 ,3.75
,,,
b'Life in Mono',b'Mono',11 November 1996 ,3.83
"b'I Had a Dream, Joe'",b'Nick Cave & The Bad Seeds',1 September 1992 ,3.75
b'Heebie Jeebies / Muskrat Ramble',b'Louis Armstrong and His Hot Five',March 1926 ,3.73
b'Wake Up Everybody (Part 1 & 2)',b'Harold Melvin & The Blue Notes',November 1975 ,3.75
b'Call Me (Come Back Home) / What a Wonderful Thing Love Is',b'Al Green',February 1973 ,3.78
"b""Sunday Girl / I Know But I Don't Know""",b'Blondie',May 1979 ,3.76
b'Subways',b'The Avalanches',21 June 2016 ,3.71
,,,
b'The Show / La-Di-Da-Di',b'Doug E. Fresh',1985,3.66
b'Stare Into Death and Be Still',b'Ulcerate',2 March 2020 ,3.87
"b""Peter Gunn / The Brothers Go to Mother's""",b'Henry Mancini',1959,3.91
"b""It's All Right / You'll Want Me Back""",b'The Impressions',October 1963 ,3.82
b'Made Up in Blue / Trouble in This Town / Mad on You',b'The Bats',October 1986 ,3.84
b'Come See Me / \xc2\xa3. s. d.',b'The Pretty Things',April 1966 ,3.78
b'Asleep',b'Makthaverskan',20 February 2013 ,3.80
,,,
b'XYZ',b'Boards of Canada',18 September 2019 ,3.72
"b""Save My Soul / Everybody's Worried 'Bout Tomorrow""",b'The Wimple Winch',17 June 1966 ,3.86
b'Bell Bottom Blues / Keep On Growing',b'Derek and The Dominos',February 1971 ,3.80
b'Fishing Blues / Texas Worried Blues',b'Henry Thomas (Ragtime Texas)',March 1929 ,3.86
"b""Gloria / Friday's Child""",b'Them',April 1967 ,3.86
"b""Baby Please Don't Go / Death Bells""","b""Lightnin' Hopkins""",January 1949 ,3.91
b'My Own Summer (Shove It) [CD1]',b'Deftones',22 December 1997 ,3.72
,,,
b'Flat Tummy Tea',b'Freddie Gibbs & Madlib',20 February 2019 ,3.69
b'Yesterday Once More / Superstar',b'Redd Kross',September 1994 ,3.86
"b""Ain't Got No Home / Troubles, Troubles""","b'Clarence ""Frogman"" Henry'",November 1956 ,3.84
b'Lisztomania',b'Phoenix',2009,3.69
b'Every Little Bit Hurts / Land of a Thousand Boys',b'Brenda Holloway',26 March 1964 ,3.80
,,,
,,,
b'Who Got the Props / Fuck It Up',b'Black Moon',December 1992 ,3.75
"b""Whatcha Gonna Do About It / What's a Matter Baby""",b'Small Faces',6 August 1965 ,3.82
b'Mr. Rager',b'Kid Cudi',25 October 2010 ,3.80
b'Breaking Glass / Art Decade',b'David Bowie',February 1979 ,4.01
"b""I've Got Dreams to Remember / Nobody's Fault but Mine""",b'Otis Redding',September 1968 ,3.81
"b""Happy Hour / The Mighty 'Ship""",b'The Housemartins',May 1986 ,3.75
b'Gloria / I Will Follow',b'U2',5 October 1981 ,3.72
,,,
b'Police on My Back / The Crooked Beat',b'The Clash',6 April 1981 ,3.90
b'Watch the Corners',b'Dinosaur Jr.',24 July 2012 ,3.75
b'Love Burns',b'Black Rebel Motorcycle Club',13 May 2001 ,3.78
"b""Mr. Sandman / I Don't Wanna See You Cryin'""",b'The Chordettes',October 1954 ,3.74
"b""Hey, Good Lookin' / My Heart Would Know""",b'Hank Williams with His Drifting Cowboys',June 1951 ,3.70
b'I Got It',b'Charli XCX',13 December 2017 ,3.69
"b""Heaven's on Fire""",b'The Radio Dept.',24 March 2010 ,3.73
,,,
b'Holy Diver',b'Dio',5 August 1983 ,3.71
"b'I Loves You, Porgy / Love Me or Leave Me'",b'Nina Simone',June 1959 ,3.73
b'Loonatic',b'\xec\x9d\xb4\xeb\x8b\xac\xec\x9d\x98 \xec\x86\x8c\xeb\x85\x80 \xec\x98\xa4\xeb\x93\x9c\xec\x95\x84\xec\x9d\xb4\xec\x8d\xa8\xed\x81\xb4 [LOONA ODD EYE CIRCLE]',23 October 2017 ,3.84
"b""Hang On to a Dream / It'll Never Happen Again""",b'Tim Hardin',March 1966 ,3.73
b'Black Bottom Stomp / The Chant',"b""Jelly-Roll Morton's Red Hot Peppers""",5 November 1926 ,3.78
b'Too Drunk to Fuck / The Prey',b'Dead Kennedys',June 1981 ,3.72
b'Love at Psychedelic Velocity / Every Night [monarch press]',b'The Human Expression',November 1966 ,3.89
,,,
b'Holiday / Every Christian Lion-Hearted Man Will Show You',b'Bee Gees',September 1967 ,3.74
b'Anna Wintour',b'Azealia Banks',6 April 2018 ,3.67
b'Wishing Well / Let Me Show You',b'Free',8 December 1972 ,3.76
"b""Eight Days a Week / I Don't Want to Spoil the Party""",b'The Beatles',15 February 1965 ,3.67
"b""My Best Friend's Girl / Don't Cha Stop""",b'The Cars',10 October 1978 ,3.70
b'Cry Baby / Mercedes Benz',b'Janis Joplin',April 1971 ,3.73
b'Memories / Another',b'Public Image Ltd',10 October 1979 ,3.75
,,,
b'5:15 / Water',b'The Who',28 September 1973 ,3.72
"b""Runnin' Away / Brave & Strong""",b'Sly & The Family Stone',January 1972 ,3.75
b'The Orchids / Finale',b'Psychic TV',1983,3.89
"b'>Abort, Retry, Fail?_ (Your Woman)'",b'White Town',13 January 1997 ,3.71
"b""Veronica / You're No Good""",b'Elvis Costello',1 January 1989 ,3.76
b'At My Most Beautiful',b'R.E.M.',March 1999 ,3.76
"b""Changes / Ain't It a Sin""",b'Charles Bradley',29 November 2013 ,3.91
,,,
b'Under My Wheels / Desperado',b'Alice Cooper',28 September 1971 ,3.74
"b""Can't Cheat Karma / War / Subvert""",b'Zounds',1980,3.74
b'Reach for the Dead',b'Boards of Canada',23 May 2013 ,3.66
b'Head Home / Roscoe (Acoustic Version)',b'Midlake',6 November 2006 ,3.79
b'Poison Heart / Censorshit',b'Ramones',November 1992 ,3.83
,,,
,,,
b'Big in Japan / Forever Young',b'Alphaville',1986,4.08
b'A Promise / Broke My Neck',b'Echo and The Bunnymen',10 July 1981 ,3.73
b'Star Guitar',b'The Chemical Brothers',14 January 2002 ,3.69
b'Self Control / Silent Partners',b'Laura Branigan',14 April 1984 ,3.67
b'Bad Girls',b'M.I.A.',31 January 2012 ,3.65
b'Shades of Cool',b'Lana Del Rey',26 May 2014 ,3.68
"b""Sorry / Funny Feelin'""",b'The Easybeats',13 October 1966 ,3.85
,,,
b'Young Adult Friction / Ramona',b'The Pains of Being Pure at Heart',23 March 2009 ,3.72
b'You Got It / The Only One',b'Roy Orbison',January 1989 ,3.71
b'O-o-h Child / Because I Love You',b'The Five Stairsteps',18 April 1975 ,3.74
"b""10538 Overture / 1st Movement (Jumpin' Biz)""",b'Electric Light Orchestra',23 June 1972 ,3.75
"b""Louis Collins / Got the Blues, Can't Be Satisfied""",b'Mississippi John Hurt',September 1929 ,3.85
b'If You Could Read My Mind / Poor Little Allison',b'Gordon Lightfoot',December 1970 ,3.73
b'Making the Most of the Night',b'Carly Rae Jepsen',7 August 2015 ,3.71
,,,
b'...And Justice for All',b'Metallica',1988,3.71
b'Jimmy',b'M.I.A.',13 August 2007 ,3.71
b'Jesus Is the One (I Got Depression)',b'Zack Fox',14 June 2019 ,3.68
"b'Jungle Boogie / North, East, South, West'",b'Kool & The Gang',22 November 1973 ,3.71
b'Outshined',b'Soundgarden',1991,3.73
b'En la ciudad de la furia',b'Soda Stereo',1988,4.14
b'Call Your Girlfriend',b'Robyn',1 April 2011 ,3.69
,,,
b'Lemonade',b'Gucci Mane',7 December 2009 ,3.67
b'Precious Things',b'Tori Amos',1992,3.79
b'Firestarter',b'Prodigy',18 March 1996 ,3.68
b'Bankrobber / Rockers Galore.....UK Tour',b'The Clash',8 August 1980 ,3.74
b'The Lovecats / Speak My Language',b'The Cure',18 October 1983 ,3.69
"b""Flight of Icarus / I've Got the Fire""",b'Iron Maiden',11 April 1983 ,3.74
b'Butterflies & Hurricanes',b'Muse',20 September 2004 ,3.69
,,,
"b""You Can't Stop the Prophet""",b'Jeru the Damaja',25 October 1994 ,3.78
b'Drew',b'Goldfrapp',15 July 2013 ,3.75
b'La guerre des \xc3\xa9toiles',b'London Symphony Orchestra',1977,3.91
"b""Don't Leave Me This Way / Today Will Soon Be Yesterday""",b'Thelma Houston',December 1976 ,3.72
b'I Bet You Look Good on the Dancefloor',b'Arctic Monkeys',17 October 2005 ,3.66
"b""You Ain't Going Nowhere / Artificial Energy""",b'The Byrds',2 April 1968 ,3.75
"b""I'm Five Years Ahead of My Time / Rainbow Life""",b'The Third Bardo',May 1967 ,3.80
,,,
b'Soul Finger / Knucklehead',b'Bar-Kays',14 April 1967 ,3.77
"b""Everybody Loves My Baby (But My Baby Don't Love Nobody but Me) / Of All the Wrongs You Done to Me""","b""Clarence Williams' Blue Five""",January 1925 ,3.88
"b'The Good, the Bad and the Ugly / March With Hope'",b'Hugo Montenegro',January 1968 ,3.77
b'Rat Race / Rude Boys Outta Jail',b'The Specials',24 May 1980 ,3.77
"b""Lady d'Arbanville / Time / Fill My Eyes""",b'Cat Stevens',June 1970 ,3.74
,,,
,,,
b'Prowler / Running Free',b'Iron Maiden',1980,3.75
"b'Poison Arrow / Theme From ""Man Trap""'",b'ABC',1 February 1982 ,3.70
b'Whenever You See Fit',b'Modest Mouse',1998,3.73
b'Build Me Up Buttercup / New Direction',b'The Foundations',November 1968 ,3.69
b'Julia Dream / Summer 68',b'Pink Floyd',1972,3.82
b'Hive',b'Earl Sweatshirt',16 July 2013 ,3.69
b'Infinite (F.B.T. Remix)',b'Eminem',17 November 2016 ,3.72
,,,
b'Strings of Life',b'Rhythim Is Rhythim',May 1987 ,3.65
b'A Little God in My Hands',b'Swans',21 March 2014 ,3.66
b'Rocking Pneumonia and the Boogie Woogie Flu (Parts 1 & 2)',b'Huey Smith and The Clowns',September 1957 ,3.84
b'Eric B. Is President / My Melody',b'Eric B. featuring Rakim',1986,3.72
b'Hey Senorita / Earth Angel (Will You Be Mine)',b'The Penguins',September 1954 ,3.71
b'While You Wait for the Others',b'Grizzly Bear',31 August 2009 ,3.71
b'La carrozza di Hans / Impressioni di settembre',b'Premiata Forneria Marconi',October 1971 ,3.89
,,,
b'Talk of the Town / Cuban Slide',b'Pretenders',April 1980 ,3.72
b'Ride My See-Saw / A Simple Game',b'The Moody Blues',November 1968 ,3.76
b'8 (circle)',b'Bon Iver',2016,3.85
b'Se telefonando / No',b'Mina',May 1966 ,3.82
b'Chega de saudade / Bim bom',b'Jo\xc3\xa3o Gilberto',August 1958 ,3.90
b'The World Is a Ghetto / Four Cornered Room',b'WAR',November 1972 ,3.78
"b""All Your Love (I Miss Loving) / My Baby's a Good'un""",b'Otis Rush',August 1959 ,3.99
,,,
b'Breakfast in America / Gone Hollywood',b'Supertramp',June 1979 ,3.69
b'Jesus Built My Hotrod',b'Ministry',7 November 1991 ,3.72
"b'Rocket ""88"" / Come Back Where You Belong'",b'Jackie Brenston and His Delta Cats',1 April 1951 ,3.71
b'Buzzcut Season',b'Lorde',23 September 2013 ,3.73
b'Mr. Tambourine Man / All I Really Want to Do',b'The Byrds',1966,3.94
b'Zipper',b'Brockhampton',15 December 2017 ,3.72
b'Secret Liaison / Complexities',b'Source Direct',1996,3.69
,,,
b'Kites / Like the Sun Like the Fire',b'Simon Dupree & The Big Sound',27 October 1967 ,3.74
b'Silhouette',b'Julia Holter',2015,3.79
"b""Love Is a Hurtin' Thing / How Can You Say It""",b'Gloria Taylor',1973,3.94
b'First We Take Manhattan / Sisters of Mercy',b'Leonard Cohen',January 1988 ,3.73
b'Bunker Buster',b'Viet Cong',2015,3.81
b'If I Ever Feel Better',b'Phoenix',2001,3.69
b'Du sollst lieben / Ave Maria',b'Djong Yun',1972,3.99
,,,
b'Cloud Nine / Why Did She Have to Leave Me (Why Did She Have to Go)',b'The Temptations',25 October 1968 ,3.77
b'Juxtapozed With U',b'Super Furry Animals',7 August 2001 ,3.76
b'The Bitterest Pill (I Ever Had to Swallow) / Pity Poor  Alfie - Fever',b'The Jam',10 September 1982 ,3.76
b'Toxicity',b'System of a Down',23 January 2002 ,3.67
b'Tupelo Honey / Starting a New Life',b'Van Morrison',January 1972 ,3.82
,,,
,,,
b'Heaven Must Have Sent You / Stay in My Lonely Arms',b'The Elgins',25 August 1966 ,3.77
b'Lowdown / Harbor Lights',b'Boz Scaggs',June 1976 ,3.75
b'Break Away / Celebrate the News',b'The Beach Boys',16 June 1969 ,3.71
b'Something 4 the Weekend',b'Super Furry Animals',1 July 1996 ,3.79
b'Go',b'Pearl Jam',1 November 1993 ,3.72
"b""I'm Left, You're Right, She's Gone / Baby Let's Play House""",b'Elvis Presley',14 May 1955 ,3.72
b'Careless Whisper',b'George Michael',August 1984 ,3.66
,,,
b'Love Action (I Believe in Love) / Hard Times',b'The Human League',27 July 1981 ,3.71
"b""I Don't Like""",b'Chief Keef',11 March 2012 ,3.64
b'Mercury',b'Sufjan Stevens',25 April 2017 ,3.78
b'Whatcha See Is Whatcha Get / Thankful for Your Love',b'Dramatics',1971,3.80
b'Rip Her to Shreds / In the Flesh / X Offender',b'Blondie',November 1977 ,3.75
b'Keep On Running / High Time Baby',b'The Spencer Davis Group',26 November 1965 ,3.82
b'Police Dog Blues / Diddie Wa Diddie',b'Blind Blake',December 1929 ,3.81
,,,
b'What a Waster / I Get Along',b'The Libertines',3 June 2002 ,3.75
b'God Bless Ohio',b'Sun Kil Moon',19 July 2016 ,3.79
"b""Lucy in the Sky With Diamonds / When I'm Sixty Four""",b'The Beatles',24 January 1996 ,3.72
b'How Long - How Long Blues / My Own Lonesome Blues',b'Leroy Carr',August 1928 ,3.82
b'Coma White',b'Marilyn Manson',1999,3.73
b'Lonely Cowboy (Part 1) / Lonely Cowboy (Part 2)',b'Arthur Miles',December 1929 ,3.71
b'Nights in White Satin / Go Now',b'The Moody Blues',1980,3.97
,,,
b'Green Grass of Tunnel',b'm\xc3\xbam',23 April 2002 ,3.75
"b""Time in a Bottle / Hard Time Losin' Man""",b'Jim Croce',November 1973 ,3.70
b'Almost Had to Start a Fight / In and Out of Patience',b'Parquet Courts',22 February 2018 ,3.73
b'Oh! Darling',b'The Beatles',6 September 2019 ,3.80
"b'Harder, Better, Faster, Stronger'",b'Daft Punk',13 October 2001 ,3.66
b'Absent Friends',b'The Divine Comedy',14 June 2004 ,3.87
b'The Bomb! (These Sounds Fall Into My Mind)',b'The Bucketheads',1995,3.69
,,,
"b""I've Seen It All""",b'Bj\xc3\xb6rk',2001,3.76
b'In My Time of Dying / Houses of the Holy',b'Led Zeppelin',1975,3.70
b'Ko-Ko / Conga Brava',b'Duke Ellington and His Famous Orchestra',April 1940 ,3.86
b'Great Southern Land / Uniform',b'Icehouse',30 August 1982 ,3.80
b'Rose-Colored Boy (Mix 2)',b'Paramore',2 March 2018 ,3.77
b'Need Your Love',b'Tennis',10 January 2020 ,3.73
b'Black Is Black / I Want a Name',b'Los Bravos',1966,3.74
,,,
b'Show Me Love',b'Robin S',23 April 1993 ,3.69
b'Spirit in the Night / For You',b'Bruce Springsteen',May 1973 ,3.78
b'Tom Joad (Part 1) / Tom Joad (Part 2)',b'Woody Guthrie',July 1940 ,3.87
b'Tessio',b'Luomo',7 April 2003 ,3.68
"b'Tubular Bells (Now the Original Theme From ""The Exorcist"")'",b'Mike Oldfield',February 1974 ,3.82
,,,
,,,
b'7/4 (Shoreline)',b'Broken Social Scene',27 March 2006 ,3.76
b'The Winner Takes It All / Elaine',b'ABBA',21 July 1980 ,3.66
b'Side',b'Travis',17 September 2001 ,3.74
"b""Can't Stand It""",b'Wilco',April 1999 ,3.80
b'Messages From the Stars',b'The RAH Band',1983,3.81
b'Percs | PERCZ',b'Denzel Curry',25 May 2018 ,3.70
b'Journey in Satchidananda',b'Alice Coltrane featuring Pharoah Sanders',1971,4.08
,,,
b'God',b'John Lennon',1998,3.87
b'Boring Angel',b'Oneohtrix Point Never',17 December 2013 ,3.76
b'All Right Now / Mouthful of Grass',b'Free',May 1970 ,3.67
b'Your Type',b'Carly Rae Jepsen',14 August 2015 ,3.69
b'Sally Cinnamon / Here It Comes / All Across the Sand',b'The Stone Roses',May 1987 ,3.76
b'Chum',b'Earl Sweatshirt',1 November 2012 ,3.68
"b""What's the Frequency, Kenneth?""",b'R.E.M.',21 September 1994 ,3.69
,,,
b'Magic Fly / Ballad for Space Lovers',b'Space',February 1977 ,3.71
b'Obstacles / Fear of Heights',b'Syd Matters',16 May 2005 ,4.04
b'Out of Limits / Bella Dalena',b'The Marketts',October 1963 ,3.80
"b""Goin' Out of My Head / Make It Easy on Yourself""",b'Little Anthony & The Imperials',October 1964 ,3.78
b'Born Under a Bad Sign / Personal Manager',b'Albert King',25 May 1967 ,3.80
"b""I'm in Trouble / If Only You Were Lonely""",b'The Replacements',7 August 1981 ,3.73
b'The Thin Wall / I Never Wanted to Begin',b'Ultravox',August 1981 ,3.77
,,,
"b""Whenever You're Ready / I Love You""",b'The Zombies',August 1965 ,3.77
b'Jenny Wren',b'Paul McCartney',14 November 2005 ,3.78
b'The Loco-Motion / He Is the Boy',b'Little Eva',June 1962 ,3.70
b'Mr. Tambourine Man / Turn! Turn! Turn!',b'The Byrds',1972,3.93
b'My Mistakes Were Made for You',b'The Last Shadow Puppets',20 October 2008 ,3.78
b'sever',b'iamamiwhoami',15 February 2012 ,3.69
b'Tomorrow Night / What a Woman',b'Lonnie Johnson',January 1948 ,3.86
,,,
b'Miss World',b'Hole',March 1994 ,3.74
b'The Rhythm Divine / Dr. Van Steiner',b'Yello',24 June 1987 ,3.83
b'Long Cool Woman in a Black Dress / Cable Car',b'The Hollies',4 February 1972 ,3.69
b'Rio / The Chauffeur (Blue Silver)',b'Duran Duran',1 November 1982 ,3.69
b'Sparks',b'Beach House',2 July 2015 ,3.69
b'Sex & Drugs & Rock & Roll / Razzle in My Pocket',b'Ian Dury',August 1977 ,3.70
b'Sweet Harmony',b'The Beloved',January 1993 ,3.70
,,,
b'Surfer Girl / Little Deuce Coupe',b'The Beach Boys',22 July 1963 ,3.66
"b""By the Time I Get to Phoenix / You've Still Got a Place in My Heart""",b'Glen Campbell',October 1967 ,3.76
b'Melody / Stop Fantasy',b'Plustwo',1983,3.67
b'Two Trucks',b'Lemon Demon',3 May 2013 ,4.17
"b""The Loaf's Revenge""",b'Archers of Loaf',1993,3.80
,,,
,,,
b'The Carnival Is Over',b'Dead Can Dance',1993,3.75
b'The Ink in the Well / Weathered Wall (Instrumental)',b'David Sylvian',18 August 1984 ,3.78
b'Tear the Roof Off the Sucker (Give Up the Funk) / P. Funk',b'Parliament',April 1976 ,3.71
b'Head Over Heels / Good for Gone',"b""Go-Go's""",April 1984 ,3.73
b'Close Your Eyes (And Count to Fuck)',b'Run the Jewels',13 October 2014 ,3.65
b'How Does It Feel to Feel / If I Stay Too Long',b'The Creation',September 1967 ,3.82
b'Nightmare (Theme Song) / Non-Stop Flight',b'Artie Shaw and His Orchestra',November 1938 ,3.81
,,,
b'Off He Goes / Dead Man',b'Pearl Jam',29 August 1996 ,3.75
"b""Love Her Madly / (You Need Meat) Don't Go No Further""",b'The Doors',May 1971 ,3.72
b'Take on Me (2017 Acoustic)',b'a-ha',1 December 2017 ,4.03
"b""5:15 / I'm One""",b'The Who',September 1979 ,3.85
b'Headhunter',b'Front 242',1988,3.68
"b'Complication / Oh, How to Do Now '",b'Monks',November 1965 ,3.74
b'Going to a Town',b'Rufus Wainwright',March 2007 ,3.82
,,,
b'Flowers',b'Sweet Female Attitude',3 April 2000 ,3.65
b'Frances the Mute / The Widow (Live)',b'The Mars Volta',14 March 2005 ,3.70
"b""Easy / Can't Let You Tease Me""",b'Commodores',18 May 1977 ,3.69
b'1-800 Suicide',b'Gravediggaz',24 January 1995 ,3.76
b'Night Boat to Cairo / Swan Lake',b'Madness',March 1980 ,3.76
b'Shake for Me / The Red Rooster',"b""Howlin' Wolf""",November 1961 ,3.83
b'A Trick of the Tail / Ripples',b'Genesis',March 1976 ,3.77
,,,
b'Never Tear Us Apart / Different World',b'INXS',13 August 1988 ,3.70
b'Digging in the Dirt',b'Peter Gabriel',4 September 1992 ,3.75
b'Gentle on My Mind / Just Another Man',b'Glen Campbell',June 1967 ,3.76
b'Afterglow of Your Love / Wham Bam Thank You Mam',b'Small Faces',7 March 1969 ,3.82
b'Vomit',b'Girls',8 August 2011 ,3.68
b'Jimmy Jimmy / Mars Bars',b'The Undertones',20 April 1979 ,3.75
"b""What's My Name?""",b'Snoop Doggy Dogg',1993,3.69
,,,
b'Milk',b'Garbage',18 November 1996 ,3.77
b'Refugees / The Boat of Millions of Years',b'Van der Graaf Generator',24 April 1970 ,3.80
"b""If You Don't Know Me by Now / Let Me Into Your World""",b'Harold Melvin & The Blue Notes',September 1972 ,3.71
b'Magic Bus / Dr. Jekyll and Mr. Hyde',b'The Who',18 September 1968 ,3.70
"b""The Rubberband Man / Now That We're Together""",b'The Spinners',6 August 1976 ,3.73
b'La mala ordina',b'clipping.',12 September 2019 ,3.73
b'Only in My Dreams',"b""Ariel Pink's Haunted Graffiti""",9 July 2012 ,3.72
,,,
b'Spectre',b'Radiohead',25 December 2015 ,3.65
b'Revival',b'Deerhunter',2 August 2010 ,3.71
b'**CROWS**',b'SickboyRari',24 December 2018 ,3.90
b'Run Into Flowers',b'M83',28 July 2003 ,3.72
b'Interlude',b'Morrissey',18 July 1994 ,3.73
,,,
,,,
b'Beast of Burden / When the Whip Comes Down',b'The Rolling Stones',28 August 1978 ,3.70
b'Love Is Like Oxygen / Cover Girl',b'Sweet',January 1978 ,3.72
"b""If I Didn't Care / Knock Kneed Sal (On the Mourner's Bench)""",b'The Ink Spots',February 1939 ,3.81
"b""Don't You Just Know It / High Blood Pressure""",b'Huey (Piano) Smith and the Clowns',March 1958 ,3.80
b'You Go to My Head / The Moon Looks Down and Laughs',b'Billie Holiday and Her Orchestra',June 1938 ,3.82
"b""Je ne regrette rien / Les amants d'un jour""",b'\xc3\x89dith Piaf',1960,3.74
b'You Learn About It',b'The Gathering',2003,3.86
,,,
b'Death of a Party',b'Blur',September 1996 ,3.74
b'Money / Another Brick in the Wall (Part II)',b'Pink Floyd',1981,3.77
b'When Will I See You Again / Year of Decision',b'The Three Degrees',4 September 1974 ,3.69
b'Standing Outside a Broken Phone Booth With Money in My Hand',b'Primitive Radio Gods',1996,3.70
b'Roland / PDA',b'Interpol',2002,3.84
b'More Bounce to the Ounce (Part I) / More Bounce to the Ounce (Part II)',b'Zapp',September 1980 ,3.73
b'Sea Calls Me Home',b'Julia Holter',26 August 2015 ,3.73
,,,
"b'Alone, Omen 3'",b'King Krule',5 February 2020 ,3.73
b'Clarinet Lament / Echoes of Harlem',b'Duke Ellington and His Orchestra',22 April 1936 ,4.01
b'Kiss Them for Me / Return',b'Siouxsie & the Banshees',13 May 1991 ,3.77
b'Now That I Found You / No Drug Like Me',b'Carly Rae Jepsen',27 February 2019 ,3.68
"b""Sally, Go 'Round the Roses / Instrumental Background to Sally, Go 'Round the Roses""",b'The Jaynetts',August 1963 ,3.71
b'Equinoxe Part 5 / Equinoxe Part 1',b'Jean Michel Jarre',1979,3.78
b'Well Done',b'Idles',7 October 2016 ,3.82
,,,
"b""Lonesome in Your Home / Hopkins' Sky Hop""","b""Lightnin' Hopkins""",January 1956 ,4.07
b'My Name Is Dark (Art Mix)',b'Grimes',29 November 2019 ,3.71
b'Move Your Body - House Music Anthem',b'Marshall Jefferson',1986,3.67
b'Daydream / Night Owl Blues',"b""The Lovin' Spoonful""",19 February 1966 ,3.74
b'Map of the Problematique',b'Muse',18 June 2007 ,3.68
